aff_internal_id,aff_scopus_id,dc:identifiers
29,60110719,SCOPUS_ID:85099191098
29,60110719,SCOPUS_ID:85102602000
29,60110719,SCOPUS_ID:85115234227
29,60110719,SCOPUS_ID:85100184622
29,60110719,SCOPUS_ID:85099599454
29,60110719,SCOPUS_ID:85097329960
29,60110719,SCOPUS_ID:85101324934
29,60110719,SCOPUS_ID:85100474392
29,60110719,SCOPUS_ID:85103157559
29,60110719,SCOPUS_ID:85102321981
29,60110719,SCOPUS_ID:85100089802
29,60110719,SCOPUS_ID:85096879769
29,60110719,SCOPUS_ID:85093851836
29,60110719,SCOPUS_ID:85092942244
29,60110719,SCOPUS_ID:85086380668
29,60110719,SCOPUS_ID:85099302008
29,60110719,SCOPUS_ID:85099287406
29,60110719,SCOPUS_ID:85099279097
29,60110719,SCOPUS_ID:85088402929
29,60110719,SCOPUS_ID:85098734143
29,60110719,SCOPUS_ID:85099336341
29,60110719,SCOPUS_ID:85146201317
29,60110719,SCOPUS_ID:85146196932
29,60110719,SCOPUS_ID:85140343636
29,60110719,SCOPUS_ID:85140315426
29,60110719,SCOPUS_ID:85140311235
29,60110719,SCOPUS_ID:85139689405
29,60110719,SCOPUS_ID:85139644636
29,60110719,SCOPUS_ID:85139627940
29,60110719,SCOPUS_ID:85139600953
29,60110719,SCOPUS_ID:85137605950
29,60110719,SCOPUS_ID:85137592805
29,60110719,SCOPUS_ID:85129812726
29,60110719,SCOPUS_ID:85129574577
29,60110719,SCOPUS_ID:85127403055
29,60110719,SCOPUS_ID:85127251723
29,60110719,SCOPUS_ID:85126835239
29,60110719,SCOPUS_ID:85126768550
29,60110719,SCOPUS_ID:85125260971
29,60110719,SCOPUS_ID:85125221353
29,60110719,SCOPUS_ID:85125009057
29,60110719,SCOPUS_ID:85124981933
29,60110719,SCOPUS_ID:85124739706
29,60110719,SCOPUS_ID:85124723585
29,60110719,SCOPUS_ID:85124568648
29,60110719,SCOPUS_ID:85124365090
29,60110719,SCOPUS_ID:85124306909
29,60110719,SCOPUS_ID:85124211947
29,60110719,SCOPUS_ID:85124171928
29,60110719,SCOPUS_ID:85124074663
29,60110719,SCOPUS_ID:85123373966
29,60110719,SCOPUS_ID:85123217205
29,60110719,SCOPUS_ID:85123206042
29,60110719,SCOPUS_ID:85123197010
29,60110719,SCOPUS_ID:85122955416
29,60110719,SCOPUS_ID:85122833009
29,60110719,SCOPUS_ID:85121736928
29,60110719,SCOPUS_ID:85121599847
29,60110719,SCOPUS_ID:85121279184
29,60110719,SCOPUS_ID:85121271337
29,60110719,SCOPUS_ID:85120810489
29,60110719,SCOPUS_ID:85119202070
29,60110719,SCOPUS_ID:85119073401
29,60110719,SCOPUS_ID:85117504145
29,60110719,SCOPUS_ID:85117126064
29,60110719,SCOPUS_ID:85116890331
29,60110719,SCOPUS_ID:85116509255
29,60110719,SCOPUS_ID:85116272062
29,60110719,SCOPUS_ID:85116052398
29,60110719,SCOPUS_ID:85115858870
29,60110719,SCOPUS_ID:85115835676
29,60110719,SCOPUS_ID:85115825683
29,60110719,SCOPUS_ID:85115724767
29,60110719,SCOPUS_ID:85115072696
29,60110719,SCOPUS_ID:85114106517
29,60110719,SCOPUS_ID:85112611993
29,60110719,SCOPUS_ID:85112597535
29,60110719,SCOPUS_ID:85112168562
29,60110719,SCOPUS_ID:85111956138
29,60110719,SCOPUS_ID:85111855421
29,60110719,SCOPUS_ID:85111465615
29,60110719,SCOPUS_ID:85111462582
29,60110719,SCOPUS_ID:85111106753
29,60110719,SCOPUS_ID:85111105849
29,60110719,SCOPUS_ID:85109560430
29,60110719,SCOPUS_ID:85107419019
29,60110719,SCOPUS_ID:85107318672
29,60110719,SCOPUS_ID:85107173596
29,60110719,SCOPUS_ID:85106994722
29,60110719,SCOPUS_ID:85106480168
29,60110719,SCOPUS_ID:85106436914
29,60110719,SCOPUS_ID:85106398570
29,60110719,SCOPUS_ID:85106203820
29,60110719,SCOPUS_ID:85105537066
29,60110719,SCOPUS_ID:85105337529
29,60110719,SCOPUS_ID:85104642494
29,60110719,SCOPUS_ID:85104181249
29,60110719,SCOPUS_ID:85103837064
29,60110719,SCOPUS_ID:85103828060
29,60110719,SCOPUS_ID:85103235575
29,60110719,SCOPUS_ID:85103079688
29,60110719,SCOPUS_ID:85103010468
29,60110719,SCOPUS_ID:85102642530
29,60110719,SCOPUS_ID:85102636917
29,60110719,SCOPUS_ID:85102636355
29,60110719,SCOPUS_ID:85102380527
29,60110719,SCOPUS_ID:85101532360
29,60110719,SCOPUS_ID:85101516730
29,60110719,SCOPUS_ID:85101270535
29,60110719,SCOPUS_ID:85099656378
29,60110719,SCOPUS_ID:85098283183
29,60110719,SCOPUS_ID:85097938891
29,60110719,SCOPUS_ID:85096454844
29,60110719,SCOPUS_ID:85095714247
29,60110719,SCOPUS_ID:85092058949
29,60110719,SCOPUS_ID:85148815712
29,60110719,SCOPUS_ID:85103283733
29,60110719,SCOPUS_ID:85100696809
29,60110719,SCOPUS_ID:85100935532
29,60110719,SCOPUS_ID:85099887153
29,60110719,SCOPUS_ID:85099883621
29,60110719,SCOPUS_ID:85099878357
29,60110719,SCOPUS_ID:85099877782
29,60110719,SCOPUS_ID:85095033783
29,60110719,SCOPUS_ID:85086803923
29,60110719,SCOPUS_ID:85114410315
29,60110719,SCOPUS_ID:85114397413
29,60110719,SCOPUS_ID:85114388612
29,60110719,SCOPUS_ID:85113352956
29,60110719,SCOPUS_ID:85106651636
29,60110719,SCOPUS_ID:85095258634
29,60110719,SCOPUS_ID:85094862904
29,60110719,SCOPUS_ID:85091768149
29,60110719,SCOPUS_ID:85105975844
29,60110719,SCOPUS_ID:85097781075
29,60110719,SCOPUS_ID:85107765211
29,60110719,SCOPUS_ID:85103061405
29,60110719,SCOPUS_ID:85094863364
29,60110719,SCOPUS_ID:85085378113
29,60110719,SCOPUS_ID:85105804998
29,60110719,SCOPUS_ID:85097807303
29,60110719,SCOPUS_ID:85095866517
29,60110719,SCOPUS_ID:85089001309
29,60110719,SCOPUS_ID:85108196238
29,60110719,SCOPUS_ID:85098641727
29,60110719,SCOPUS_ID:85092749808
29,60110719,SCOPUS_ID:85090434588
29,60110719,SCOPUS_ID:85089814284
29,60110719,SCOPUS_ID:85088274985
29,60110719,SCOPUS_ID:85087076911
29,60110719,SCOPUS_ID:85084669581
29,60110719,SCOPUS_ID:85084223527
29,60110719,SCOPUS_ID:85082509735
29,60110719,SCOPUS_ID:85081703070
29,60110719,SCOPUS_ID:85081224495
29,60110719,SCOPUS_ID:85080980011
29,60110719,SCOPUS_ID:85082831519
29,60110719,SCOPUS_ID:85099252837
29,60110719,SCOPUS_ID:85100944180
29,60110719,SCOPUS_ID:85100933782
29,60110719,SCOPUS_ID:85100933346
29,60110719,SCOPUS_ID:85100931138
29,60110719,SCOPUS_ID:85100920414
29,60110719,SCOPUS_ID:85090742628
29,60110719,SCOPUS_ID:85096586112
29,60110719,SCOPUS_ID:85092198779
29,60110719,SCOPUS_ID:85092195638
29,60110719,SCOPUS_ID:85092139112
29,60110719,SCOPUS_ID:85092125772
29,60110719,SCOPUS_ID:85086406998
29,60110719,SCOPUS_ID:85092400822
29,60110719,SCOPUS_ID:85092388195
29,60110719,SCOPUS_ID:85091754723
29,60110719,SCOPUS_ID:85091748175
29,60110719,SCOPUS_ID:85091740694
29,60110719,SCOPUS_ID:85092301147
29,60110719,SCOPUS_ID:85087297388
29,60110719,SCOPUS_ID:85083663277
29,60110719,SCOPUS_ID:85066046065
29,60110719,SCOPUS_ID:85087836876
29,60110719,SCOPUS_ID:85093862542
29,60110719,SCOPUS_ID:85092030410
29,60110719,SCOPUS_ID:85091018670
29,60110719,SCOPUS_ID:85076564239
29,60110719,SCOPUS_ID:85062971233
29,60110719,SCOPUS_ID:85093682406
29,60110719,SCOPUS_ID:85083526217
29,60110719,SCOPUS_ID:85086504840
29,60110719,SCOPUS_ID:85086864492
29,60110719,SCOPUS_ID:85091962197
29,60110719,SCOPUS_ID:85089675909
29,60110719,SCOPUS_ID:85089421327
29,60110719,SCOPUS_ID:85089351574
29,60110719,SCOPUS_ID:85088492297
29,60110719,SCOPUS_ID:85088167414
29,60110719,SCOPUS_ID:85086500591
29,60110719,SCOPUS_ID:85086115713
29,60110719,SCOPUS_ID:85083510178
29,60110719,SCOPUS_ID:85078141132
29,60110719,SCOPUS_ID:85076595653
29,60110719,SCOPUS_ID:85076440493
29,60110719,SCOPUS_ID:85067869265
29,60110719,SCOPUS_ID:85086761006
29,60110719,SCOPUS_ID:85091281832
29,60110719,SCOPUS_ID:85091170819
29,60110719,SCOPUS_ID:85090168625
29,60110719,SCOPUS_ID:85090114033
29,60110719,SCOPUS_ID:85089238986
29,60110719,SCOPUS_ID:85089069970
29,60110719,SCOPUS_ID:85085511143
29,60110719,SCOPUS_ID:85085107541
29,60110719,SCOPUS_ID:85079345667
29,60110719,SCOPUS_ID:85077494380
29,60110719,SCOPUS_ID:85083479428
29,60110719,SCOPUS_ID:85078958190
29,60110719,SCOPUS_ID:85103034752
29,60110719,SCOPUS_ID:85083035298
29,60110719,SCOPUS_ID:85087409023
29,60110719,SCOPUS_ID:85086831050
29,60110719,SCOPUS_ID:85077431230
29,60110719,SCOPUS_ID:85077278658
29,60110719,SCOPUS_ID:85076146776
29,60110719,SCOPUS_ID:85060237852
29,60110719,SCOPUS_ID:85079833516
29,60110719,SCOPUS_ID:85078944407
29,60110719,SCOPUS_ID:85076470368
29,60110719,SCOPUS_ID:85074687254
29,60110719,SCOPUS_ID:85056350821
29,60110719,SCOPUS_ID:85053374446
29,60110719,SCOPUS_ID:85127507133
29,60110719,SCOPUS_ID:85113906610
29,60110719,SCOPUS_ID:85110532666
29,60110719,SCOPUS_ID:85110513680
29,60110719,SCOPUS_ID:85110441129
29,60110719,SCOPUS_ID:85110432973
29,60110719,SCOPUS_ID:85110424947
29,60110719,SCOPUS_ID:85110418955
29,60110719,SCOPUS_ID:85107289845
29,60110719,SCOPUS_ID:85106400610
29,60110719,SCOPUS_ID:85106124471
29,60110719,SCOPUS_ID:85103255123
29,60110719,SCOPUS_ID:85099035090
29,60110719,SCOPUS_ID:85099015692
29,60110719,SCOPUS_ID:85098413992
29,60110719,SCOPUS_ID:85098241536
29,60110719,SCOPUS_ID:85097819820
29,60110719,SCOPUS_ID:85097651116
29,60110719,SCOPUS_ID:85096934482
29,60110719,SCOPUS_ID:85096717497
29,60110719,SCOPUS_ID:85096675323
29,60110719,SCOPUS_ID:85096620012
29,60110719,SCOPUS_ID:85096619468
29,60110719,SCOPUS_ID:85096564645
29,60110719,SCOPUS_ID:85096502395
29,60110719,SCOPUS_ID:85096465030
29,60110719,SCOPUS_ID:85095555246
29,60110719,SCOPUS_ID:85095004318
29,60110719,SCOPUS_ID:85093101615
29,60110719,SCOPUS_ID:85092190806
29,60110719,SCOPUS_ID:85092167816
29,60110719,SCOPUS_ID:85092146395
29,60110719,SCOPUS_ID:85091975693
29,60110719,SCOPUS_ID:85091563430
29,60110719,SCOPUS_ID:85091332314
29,60110719,SCOPUS_ID:85091298964
29,60110719,SCOPUS_ID:85091283070
29,60110719,SCOPUS_ID:85091270093
29,60110719,SCOPUS_ID:85091067515
29,60110719,SCOPUS_ID:85090094258
29,60110719,SCOPUS_ID:85090021898
29,60110719,SCOPUS_ID:85089999825
29,60110719,SCOPUS_ID:85089715487
29,60110719,SCOPUS_ID:85089632485
29,60110719,SCOPUS_ID:85089626130
29,60110719,SCOPUS_ID:85089499448
29,60110719,SCOPUS_ID:85089497475
29,60110719,SCOPUS_ID:85089484819
29,60110719,SCOPUS_ID:85089417634
29,60110719,SCOPUS_ID:85088400220
29,60110719,SCOPUS_ID:85087425797
29,60110719,SCOPUS_ID:85086528082
29,60110719,SCOPUS_ID:85086235064
29,60110719,SCOPUS_ID:85086233185
29,60110719,SCOPUS_ID:85086149371
29,60110719,SCOPUS_ID:85085467133
29,60110719,SCOPUS_ID:85084993382
29,60110719,SCOPUS_ID:85084965540
29,60110719,SCOPUS_ID:85084455255
29,60110719,SCOPUS_ID:85084110212
29,60110719,SCOPUS_ID:85083901652
29,60110719,SCOPUS_ID:85083881069
29,60110719,SCOPUS_ID:85083037170
29,60110719,SCOPUS_ID:85082678146
29,60110719,SCOPUS_ID:85082102410
29,60110719,SCOPUS_ID:85081944420
29,60110719,SCOPUS_ID:85079512840
29,60110719,SCOPUS_ID:85079448188
29,60110719,SCOPUS_ID:85079102926
29,60110719,SCOPUS_ID:85079101268
29,60110719,SCOPUS_ID:85078483442
29,60110719,SCOPUS_ID:85078014832
29,60110719,SCOPUS_ID:85077820622
29,60110719,SCOPUS_ID:85077791049
29,60110719,SCOPUS_ID:85076908437
29,60110719,SCOPUS_ID:85072690401
29,60110719,SCOPUS_ID:85053923734
29,60110719,SCOPUS_ID:85086502450
29,60110719,SCOPUS_ID:85078458617
29,60110719,SCOPUS_ID:85101946881
29,60110719,SCOPUS_ID:85081630712
29,60110719,SCOPUS_ID:85084286125
29,60110719,SCOPUS_ID:85083262726
29,60110719,SCOPUS_ID:85082477688
29,60110719,SCOPUS_ID:85082474844
29,60110719,SCOPUS_ID:85082450209
29,60110719,SCOPUS_ID:85082381752
29,60110719,SCOPUS_ID:85081998355
29,60110719,SCOPUS_ID:85081679003
29,60110719,SCOPUS_ID:85081312238
29,60110719,SCOPUS_ID:85078204421
29,60110719,SCOPUS_ID:85073571241
29,60110719,SCOPUS_ID:85067810038
29,60110719,SCOPUS_ID:85065072839
29,60110719,SCOPUS_ID:85061054738
29,60110719,SCOPUS_ID:85070395575
29,60110719,SCOPUS_ID:85072983649
29,60110719,SCOPUS_ID:85084003086
29,60110719,SCOPUS_ID:85083979782
29,60110719,SCOPUS_ID:85083956615
29,60110719,SCOPUS_ID:85078863908
29,60110719,SCOPUS_ID:85070185536
29,60110719,SCOPUS_ID:85069568028
29,60110719,SCOPUS_ID:85068448182
29,60110719,SCOPUS_ID:85076137716
29,60110719,SCOPUS_ID:85090154745
29,60110719,SCOPUS_ID:85074870668
29,60110719,SCOPUS_ID:85074856077
29,60110719,SCOPUS_ID:85074821084
29,60110719,SCOPUS_ID:85074792266
29,60110719,SCOPUS_ID:85077799247
29,60110719,SCOPUS_ID:85077790119
29,60110719,SCOPUS_ID:85077018472
29,60110719,SCOPUS_ID:85075591175
29,60110719,SCOPUS_ID:85074359952
29,60110719,SCOPUS_ID:85073667111
29,60110719,SCOPUS_ID:85068804437
29,60110719,SCOPUS_ID:85065531174
29,60110719,SCOPUS_ID:85059540818
29,60110719,SCOPUS_ID:85058787022
29,60110719,SCOPUS_ID:85056579125
29,60110719,SCOPUS_ID:85065425768
29,60110719,SCOPUS_ID:85123042881
29,60110719,SCOPUS_ID:85123042326
29,60110719,SCOPUS_ID:85123042048
29,60110719,SCOPUS_ID:85117539733
29,60110719,SCOPUS_ID:85073343795
29,60110719,SCOPUS_ID:85081134759
29,60110719,SCOPUS_ID:85081126144
29,60110719,SCOPUS_ID:85081121487
29,60110719,SCOPUS_ID:85081120030
29,60110719,SCOPUS_ID:85077966010
29,60110719,SCOPUS_ID:85076699443
29,60110719,SCOPUS_ID:85075935517
29,60110719,SCOPUS_ID:85075621522
29,60110719,SCOPUS_ID:85075620727
29,60110719,SCOPUS_ID:85075617064
29,60110719,SCOPUS_ID:85075611920
29,60110719,SCOPUS_ID:85075604820
29,60110719,SCOPUS_ID:85075600990
29,60110719,SCOPUS_ID:85066472759
29,60110719,SCOPUS_ID:85064925144
29,60110719,SCOPUS_ID:85058682754
29,60110719,SCOPUS_ID:85065873202
29,60110719,SCOPUS_ID:85076489761
29,60110719,SCOPUS_ID:85069665155
29,60110719,SCOPUS_ID:85102158151
29,60110719,SCOPUS_ID:85071139588
29,60110719,SCOPUS_ID:85070670179
29,60110719,SCOPUS_ID:85063438224
29,60110719,SCOPUS_ID:85094634469
29,60110719,SCOPUS_ID:85083221358
29,60110719,SCOPUS_ID:85076967780
29,60110719,SCOPUS_ID:85072692587
29,60110719,SCOPUS_ID:85072691780
29,60110719,SCOPUS_ID:85072573540
29,60110719,SCOPUS_ID:85060249897
29,60110719,SCOPUS_ID:85057210321
29,60110719,SCOPUS_ID:85052636754
29,60110719,SCOPUS_ID:85041682605
29,60110719,SCOPUS_ID:85069201990
29,60110719,SCOPUS_ID:85069230026
29,60110719,SCOPUS_ID:85071264255
29,60110719,SCOPUS_ID:85064342880
29,60110719,SCOPUS_ID:85067803594
29,60110719,SCOPUS_ID:85094816028
29,60110719,SCOPUS_ID:85073908447
29,60110719,SCOPUS_ID:85071552158
29,60110719,SCOPUS_ID:85071504717
29,60110719,SCOPUS_ID:85071185896
29,60110719,SCOPUS_ID:85070983130
29,60110719,SCOPUS_ID:85063997669
29,60110719,SCOPUS_ID:85067120886
29,60110719,SCOPUS_ID:85066897522
29,60110719,SCOPUS_ID:85066895100
29,60110719,SCOPUS_ID:85066893861
29,60110719,SCOPUS_ID:85066620714
29,60110719,SCOPUS_ID:85066616083
29,60110719,SCOPUS_ID:85065924493
29,60110719,SCOPUS_ID:85065916635
29,60110719,SCOPUS_ID:85072047786
29,60110719,SCOPUS_ID:85072045046
29,60110719,SCOPUS_ID:85071516789
29,60110719,SCOPUS_ID:85070465381
29,60110719,SCOPUS_ID:85069455354
29,60110719,SCOPUS_ID:85061653300
29,60110719,SCOPUS_ID:85062517690
29,60110719,SCOPUS_ID:85041745116
29,60110719,SCOPUS_ID:85060182228
29,60110719,SCOPUS_ID:85055988823
29,60110719,SCOPUS_ID:85073910053
29,60110719,SCOPUS_ID:85073888425
29,60110719,SCOPUS_ID:85068565737
29,60110719,SCOPUS_ID:85068209301
29,60110719,SCOPUS_ID:85047154958
29,60110719,SCOPUS_ID:85055582425
29,60110719,SCOPUS_ID:85063911118
29,60110719,SCOPUS_ID:85052851143
29,60110719,SCOPUS_ID:85028863586
29,60110719,SCOPUS_ID:85081532501
29,60110719,SCOPUS_ID:85055135147
29,60110719,SCOPUS_ID:85052827757
29,60110719,SCOPUS_ID:85058613522
29,60110719,SCOPUS_ID:85062999265
29,60110719,SCOPUS_ID:85062998946
29,60110719,SCOPUS_ID:85062938262
29,60110719,SCOPUS_ID:85014794505
29,60110719,SCOPUS_ID:85063578098
29,60110719,SCOPUS_ID:85062358926
29,60110719,SCOPUS_ID:85058118092
29,60110719,SCOPUS_ID:85046352173
29,60110719,SCOPUS_ID:85062795046
29,60110719,SCOPUS_ID:85054164125
29,60110719,SCOPUS_ID:85061533066
29,60110719,SCOPUS_ID:85102412524
29,60110719,SCOPUS_ID:85101178098
29,60110719,SCOPUS_ID:85097351397
29,60110719,SCOPUS_ID:85096569474
29,60110719,SCOPUS_ID:85089424273
29,60110719,SCOPUS_ID:85084015356
29,60110719,SCOPUS_ID:85083941655
29,60110719,SCOPUS_ID:85079099667
29,60110719,SCOPUS_ID:85076472270
29,60110719,SCOPUS_ID:85076456369
29,60110719,SCOPUS_ID:85076440385
29,60110719,SCOPUS_ID:85076429033
29,60110719,SCOPUS_ID:85076368699
29,60110719,SCOPUS_ID:85076260560
29,60110719,SCOPUS_ID:85076232486
29,60110719,SCOPUS_ID:85076207844
29,60110719,SCOPUS_ID:85075885963
29,60110719,SCOPUS_ID:85075741783
29,60110719,SCOPUS_ID:85075720191
29,60110719,SCOPUS_ID:85075633463
29,60110719,SCOPUS_ID:85074933572
29,60110719,SCOPUS_ID:85074904688
29,60110719,SCOPUS_ID:85072867195
29,60110719,SCOPUS_ID:85072856636
29,60110719,SCOPUS_ID:85072845796
29,60110719,SCOPUS_ID:85072397118
29,60110719,SCOPUS_ID:85071695500
29,60110719,SCOPUS_ID:85071661901
29,60110719,SCOPUS_ID:85071588679
29,60110719,SCOPUS_ID:85071581093
29,60110719,SCOPUS_ID:85070744936
29,60110719,SCOPUS_ID:85070247712
29,60110719,SCOPUS_ID:85069701777
29,60110719,SCOPUS_ID:85069478404
29,60110719,SCOPUS_ID:85069183702
29,60110719,SCOPUS_ID:85068625020
29,60110719,SCOPUS_ID:85068526517
29,60110719,SCOPUS_ID:85067456990
29,60110719,SCOPUS_ID:85067452873
29,60110719,SCOPUS_ID:85067188605
29,60110719,SCOPUS_ID:85066909175
29,60110719,SCOPUS_ID:85066897790
29,60110719,SCOPUS_ID:85066848901
29,60110719,SCOPUS_ID:85066812618
29,60110719,SCOPUS_ID:85066788918
29,60110719,SCOPUS_ID:85065801538
29,60110719,SCOPUS_ID:85065642771
29,60110719,SCOPUS_ID:85065499303
29,60110719,SCOPUS_ID:85065415907
29,60110719,SCOPUS_ID:85064906936
29,60110719,SCOPUS_ID:85064894362
29,60110719,SCOPUS_ID:85064664124
29,60110719,SCOPUS_ID:85064619050
29,60110719,SCOPUS_ID:85064594444
29,60110719,SCOPUS_ID:85064564776
29,60110719,SCOPUS_ID:85064050779
29,60110719,SCOPUS_ID:85061113082
29,60110719,SCOPUS_ID:85061085691
29,60110719,SCOPUS_ID:85061080119
29,60110719,SCOPUS_ID:85060550800
29,60110719,SCOPUS_ID:85060126168
29,60110719,SCOPUS_ID:85055351059
29,60110719,SCOPUS_ID:85047273685
29,60110719,SCOPUS_ID:85048269734
29,60110719,SCOPUS_ID:85060541349
29,60110719,SCOPUS_ID:85063500728
29,60110719,SCOPUS_ID:85060809638
29,60110719,SCOPUS_ID:85059025850
29,60110719,SCOPUS_ID:85067528468
29,60110719,SCOPUS_ID:85058730307
29,60110719,SCOPUS_ID:85055699970
29,60110719,SCOPUS_ID:85048276792
29,60110719,SCOPUS_ID:85046121948
29,60110719,SCOPUS_ID:85059823993
29,60110719,SCOPUS_ID:85059808682
29,60110719,SCOPUS_ID:85059805959
29,60110719,SCOPUS_ID:85060224900
29,60110719,SCOPUS_ID:85059819758
29,60110719,SCOPUS_ID:85059808583
29,60110719,SCOPUS_ID:85059761213
29,60110719,SCOPUS_ID:85059221263
29,60110719,SCOPUS_ID:85045122375
29,60110719,SCOPUS_ID:85056839182
29,60110719,SCOPUS_ID:85056807747
29,60110719,SCOPUS_ID:85055072359
29,60110719,SCOPUS_ID:85055080955
29,60110719,SCOPUS_ID:85056909878
29,60110719,SCOPUS_ID:85056884349
29,60110719,SCOPUS_ID:85056860937
29,60110719,SCOPUS_ID:85060488126
29,60110719,SCOPUS_ID:85056905155
29,60110719,SCOPUS_ID:85056207819
29,60110719,SCOPUS_ID:85052484382
29,60110719,SCOPUS_ID:85049727366
29,60110719,SCOPUS_ID:85048765420
29,60110719,SCOPUS_ID:85046744972
29,60110719,SCOPUS_ID:85055588565
29,60110719,SCOPUS_ID:85063148997
29,60110719,SCOPUS_ID:85016419631
29,60110719,SCOPUS_ID:85068806851
29,60110719,SCOPUS_ID:85068800582
29,60110719,SCOPUS_ID:85068798732
29,60110719,SCOPUS_ID:85051926918
29,60110719,SCOPUS_ID:85050628253
29,60110719,SCOPUS_ID:85049949977
29,60110719,SCOPUS_ID:85028499840
29,60110719,SCOPUS_ID:85020280163
29,60110719,SCOPUS_ID:85062921184
29,60110719,SCOPUS_ID:85062914116
29,60110719,SCOPUS_ID:85062898803
29,60110719,SCOPUS_ID:85059806799
29,60110719,SCOPUS_ID:85083046855
29,60110719,SCOPUS_ID:85051424481
29,60110719,SCOPUS_ID:85050956644
29,60110719,SCOPUS_ID:85044263163
29,60110719,SCOPUS_ID:85041625105
29,60110719,SCOPUS_ID:85050879103
29,60110719,SCOPUS_ID:85050675944
29,60110719,SCOPUS_ID:85050765778
29,60110719,SCOPUS_ID:85066797325
29,60110719,SCOPUS_ID:85065906536
29,60110719,SCOPUS_ID:85062196758
29,60110719,SCOPUS_ID:85062194359
29,60110719,SCOPUS_ID:85062170069
29,60110719,SCOPUS_ID:85042877111
29,60110719,SCOPUS_ID:85050697439
29,60110719,SCOPUS_ID:85050676571
29,60110719,SCOPUS_ID:85049879313
29,60110719,SCOPUS_ID:85048309030
29,60110719,SCOPUS_ID:85073357700
29,60110719,SCOPUS_ID:85066421793
29,60110719,SCOPUS_ID:85048978740
29,60110719,SCOPUS_ID:85048949559
29,60110719,SCOPUS_ID:85047598553
29,60110719,SCOPUS_ID:85048899912
29,60110719,SCOPUS_ID:85048139847
29,60110719,SCOPUS_ID:85048097934
29,60110719,SCOPUS_ID:85035228009
29,60110719,SCOPUS_ID:85043365402
29,60110719,SCOPUS_ID:85067122933
29,60110719,SCOPUS_ID:85050555290
29,60110719,SCOPUS_ID:85050525096
29,60110719,SCOPUS_ID:85050524909
29,60110719,SCOPUS_ID:85034645122
29,60110719,SCOPUS_ID:85053279021
29,60110719,SCOPUS_ID:85071165546
29,60110719,SCOPUS_ID:85041393778
29,60110719,SCOPUS_ID:85039856720
29,60110719,SCOPUS_ID:85029164505
29,60110719,SCOPUS_ID:85028608190
29,60110719,SCOPUS_ID:85050965715
29,60110719,SCOPUS_ID:85050742266
29,60110719,SCOPUS_ID:85048572545
29,60110719,SCOPUS_ID:85048042685
29,60110719,SCOPUS_ID:85042751860
29,60110719,SCOPUS_ID:85044500013
29,60110719,SCOPUS_ID:85023619902
29,60110719,SCOPUS_ID:85044001896
29,60110719,SCOPUS_ID:85050684242
29,60110719,SCOPUS_ID:84992741132
29,60110719,SCOPUS_ID:85047227095
29,60110719,SCOPUS_ID:85046299926
29,60110719,SCOPUS_ID:85046159639
29,60110719,SCOPUS_ID:85046150269
29,60110719,SCOPUS_ID:85046125155
29,60110719,SCOPUS_ID:85034779583
29,60110719,SCOPUS_ID:85122709845
29,60110719,SCOPUS_ID:85105561485
29,60110719,SCOPUS_ID:85083950355
29,60110719,SCOPUS_ID:85078826554
29,60110719,SCOPUS_ID:85077674203
29,60110719,SCOPUS_ID:85077348242
29,60110719,SCOPUS_ID:85064459790
29,60110719,SCOPUS_ID:85063794758
29,60110719,SCOPUS_ID:85063154088
29,60110719,SCOPUS_ID:85063143518
29,60110719,SCOPUS_ID:85061905662
29,60110719,SCOPUS_ID:85061729980
29,60110719,SCOPUS_ID:85060500156
29,60110719,SCOPUS_ID:85059884524
29,60110719,SCOPUS_ID:85059637170
29,60110719,SCOPUS_ID:85058464617
29,60110719,SCOPUS_ID:85057840258
29,60110719,SCOPUS_ID:85057780706
29,60110719,SCOPUS_ID:85057716149
29,60110719,SCOPUS_ID:85056549835
29,60110719,SCOPUS_ID:85056141746
29,60110719,SCOPUS_ID:85055704577
29,60110719,SCOPUS_ID:85054836736
29,60110719,SCOPUS_ID:85054794608
29,60110719,SCOPUS_ID:85054249804
29,60110719,SCOPUS_ID:85053935915
29,60110719,SCOPUS_ID:85053933153
29,60110719,SCOPUS_ID:85053139171
29,60110719,SCOPUS_ID:85052013511
29,60110719,SCOPUS_ID:85051749412
29,60110719,SCOPUS_ID:85051703897
29,60110719,SCOPUS_ID:85051655203
29,60110719,SCOPUS_ID:85051276758
29,60110719,SCOPUS_ID:85050640351
29,60110719,SCOPUS_ID:85050019085
29,60110719,SCOPUS_ID:85050017958
29,60110719,SCOPUS_ID:85050009120
29,60110719,SCOPUS_ID:85049398496
29,60110719,SCOPUS_ID:85048863800
29,60110719,SCOPUS_ID:85048582374
29,60110719,SCOPUS_ID:85048567414
29,60110719,SCOPUS_ID:85048497306
29,60110719,SCOPUS_ID:85048334100
29,60110719,SCOPUS_ID:85048101575
29,60110719,SCOPUS_ID:85048079971
29,60110719,SCOPUS_ID:85047941128
29,60110719,SCOPUS_ID:85047939527
29,60110719,SCOPUS_ID:85047735532
29,60110719,SCOPUS_ID:85047130758
29,60110719,SCOPUS_ID:85047124675
29,60110719,SCOPUS_ID:85045976187
29,60110719,SCOPUS_ID:85045692207
29,60110719,SCOPUS_ID:85045635877
29,60110719,SCOPUS_ID:85045548643
29,60110719,SCOPUS_ID:85044782729
29,60110719,SCOPUS_ID:85044428986
